,Symbol,Date,Diluted EPS,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Common Stock Equity,Tangible Book Value,Invested Capital,End Cash Position,Financing Cash Flow,Operating Cash Flow,Total Revenue,Diluted Average Shares,Investing Cash Flow,Normalized Income,Tax Effect of Unusual Items,Pretax Income
130,IDN,12/31/2019,0.0,13997.0,2248.0,11750.0,11750.0,3474.0,11750.0,3351.0,793.654,-1841.0,7664.0,15792.0,22.032,-2549.0,0.0,-2549.0
131,IMMR,12/31/2019,0.0,124848.0,41091.0,83757.0,83757.0,83757.0,83757.0,86478.0,-1331.0,-34099.0,35953.0,31529.0,10920.0,-20044.0,0.0,-19573.0
132,INFO,11/30/2019,0.0012,16087200.0,7671400.0,8415800.0,8415800.0,-5589500.0,13541300.0,111500.0,-958000.0,1251300.0,4414600.0,409200.0,-271500.0,561655.0,-28645.0,742900.0
133,INOD,12/31/2019,0.0,49746.0,26854.0,22892.0,26309.0,18724.0,26309.0,10874.0,-2870.0,4853.0,55858.0,25774.0,-1769.0,-1602.0,0.0,-528.0
134,INOV,12/31/2019,0.0,1908634.0,1220475.0,688159.0,688159.0,-750763.0,1581896.0,93094.0,-77002.0,106480.0,642410.0,148633.0,-51975.0,7775.0,0.0,5878.0
135,INPX,12/31/2019,-0.0475,21219.0,15171.0,6048.0,6022.0,-5992.0,13326.0,4849.0,19406.0,-10665.0,6301.0,741.53,-5108.0,-32737.0,-22.986,-34566.0
136,INSE,12/31/2019,-0.0017,327400.0,376900.0,-49500.0,-49500.0,-187200.0,223600.0,29100.0,113500.0,30700.0,153400.0,21893.0,-133400.0,-36051.0,-351.0,-36900.0
137,ISSC,9/30/2019,0.0,38557.0,2349.0,36208.0,36208.0,36159.0,36208.0,22417.0,0.0,2107.0,17573.0,16942.0,-81.281,1850.0,0.0,1852.0
138,IVAC,12/31/2019,0.0,126322.0,30529.0,95793.0,95793.0,95519.0,95793.0,20554.0,1520.0,4945.0,108885.0,23340.0,-5771.0,1153.0,-1.89,4507.0
139,INTU,7/31/2020,0.0059,10931000.0,5825000.0,5106000.0,5106000.0,3424000.0,8475000.0,6697000.0,2034000.0,2414000.0,7679000.0,264000.0,-97000.0,1826000.0,0.0,2198000.0
140,IPGP,12/31/2019,0.0034,2730436.0,327993.0,2402443.0,2401726.0,2245363.0,2443434.0,682984.0,-37067.0,323521.0,1314581.0,53839.0,-139975.0,221672.0,-15639.0,248376.0
141,ITRN,12/31/2019,0.0,339235.0,203321.0,135914.0,129330.0,55889.0,197243.0,53964.0,-38927.0,59679.0,279332.0,21037.0,-18287.0,27478.0,-6150.0,23204.0
142,JCOM,12/31/2019,0.0044,3505846.0,2194654.0,1311192.0,1311192.0,-878394.0,2759653.0,575615.0,456695.0,412539.0,1372054.0,49026.0,-505273.0,218806.0,0.0,199598.0
143,JKHY,6/30/2020,0.0035,2428474.0,878786.0,1549688.0,1549688.0,397863.0,1549688.0,213345.0,-192909.0,510532.0,1697067.0,77347.0,-197906.0,296668.0,0.0,381076.0
144,FROG,12/31/2019,0.0,238040.0,271474.0,-33434.0,-33434.0,-56362.0,-33434.0,40943.0,736.0,10004.0,104716.0,79194.0,-149585.0,-5394.0,0.0,-3766.0
145,KFRC,12/31/2019,0.0055,381125.0,213862.0,167263.0,167263.0,133464.0,232263.0,19831.0,-150083.0,66617.0,1347387.0,23772.0,103185.0,54566.0,0.0,71396.0
146,KTCC,6/30/2020,0.0,304861.0,189304.0,115557.0,115557.0,115557.0,186417.0,553.0,34533.0,-31004.0,449480.0,10816.0,-3577.0,4758.0,0.0,4319.0
147,YY,12/31/2019,0.0432,52209483.0,13791717.0,38417766.0,33065886.0,15202287.0,38631660.0,4551464.0,9469906.0,4581691.0,25576204.0,78254.0,-15609900.0,1047692.0,358253.0,4208111.0
148,KBNT,12/31/2019,0.0,473.639,5514.0,-5041.0,-5041.0,-5124.0,-1809.0,33.785,2824.0,-2692.0,177.635,7646.0,-105.013,-4133.0,0.0,-4133.0
149,KC,12/31/2019,-0.0065,6031821.0,10229080.0,-4197259.0,-4320445.0,-4327873.0,-4146094.0,2023263.0,64507.0,-439132.0,3956353.0,173785.0,883247.0,-1081978.0,-9740.0,-1102196.0
150,KOPN,12/31/2019,0.0,43047.0,14455.0,28592.0,28609.0,28609.0,28609.0,6029.0,7993.0,-21027.0,29519.0,80282.0,4743.0,-26596.0,-1077.0,-29266.0
151,KVHI,12/31/2019,0.0019,199391.0,49402.0,149989.0,149989.0,129638.0,149989.0,18365.0,-30756.0,-14165.0,157893.0,17459.0,46048.0,-16009.0,0.0,-20012.0
152,LCA,12/31/2019,0.0,321515.0,12023.0,309492.0,309492.0,309492.0,309492.0,1593.0,318160.0,-316.68,0.0,8032.0,-316250.0,2500.0,0.0,3164.0
153,LPSN,12/31/2019,-0.0015,512710.0,364175.0,148535.0,148535.0,41736.0,327547.0,176523.0,217851.0,-59158.0,291609.0,62593.0,-48506.0,-94580.0,-551.61,-93226.0
154,LPTH,6/30/2020,0.0,47575.0,13008.0,34567.0,34567.0,22004.0,39986.0,5387.0,-621.708,3733.0,34968.0,27470.0,-2256.0,788.6146,28.9656,1631.0
155,LRCX,6/30/2020,0.0137,14559047.0,9375558.0,5183489.0,5183489.0,3530521.0,10978967.0,5169083.0,-623930.0,2126451.0,10044736.0,159915.0,-244084.0,2254652.0,-417.942,2574978.0
156,LTRX,6/30/2020,0.0,67933.0,21413.0,46520.0,46520.0,18261.0,51674.0,7691.0,5904.0,-2521.0,59878.0,25281.0,-13974.0,-6265.0,-1655.0,-10594.0
157,LVGO,12/31/2019,-0.0011,560561.0,53197.0,507364.0,507364.0,455094.0,507364.0,243008.0,376176.0,-59396.0,170198.0,50930.0,-182879.0,-54447.0,-20.4006,-56639.0
158,LIZI,12/31/2019,-0.0235,140683.0,2139114.0,-1998431.0,-1998431.0,-2000132.0,-1998431.0,82709.0,0.0,-95753.0,1180597.0,45733.0,-29370.0,-134135.0,0.0,-132957.0
159,LOGI,3/31/2020,0.0027,2363474.0,874206.0,1489268.0,1489268.0,961410.0,1489268.0,715566.0,-176656.0,425000.0,2975851.0,169381.0,-130234.0,437903.0,2060.0,324326.0
160,MANH,12/31/2019,0.0013,372279.0,230001.0,142278.0,142278.0,80041.0,142278.0,110678.0,-121487.0,146908.0,617949.0,65103.0,-13754.0,86177.0,-146.682,116077.0
161,MFH,12/31/2019,-0.0288,8871.0,836.552,8035.0,8035.0,1297.0,8035.0,435.211,0.0,-644.621,1738.0,4102.0,588.339,482.97,0.0,482.97
162,MGIC,12/31/2019,0.0,404606.0,139909.0,264697.0,247838.0,78967.0,270457.0,81915.0,-36980.0,45948.0,325630.0,48994.0,-15440.0,21060.0,-213.1719,32472.0
163,MGRC,12/31/2019,0.0039,1309875.0,675839.0,634036.0,634036.0,598505.0,927467.0,2342.0,-44016.0,187994.0,570230.0,24623.0,-143144.0,96743.0,21.0,129125.0
164,MRVL,1/31/2020,0.0023,11133235.0,2454655.0,8678580.0,8678580.0,298941.0,10117604.0,647604.0,-853949.0,360297.0,2699161.0,676094.0,558846.0,786718.0,265891.0,798382.0
165,MTLS,12/31/2019,0.0,349294.0,206620.0,142674.0,139567.0,91998.0,257629.0,128897.0,10781.0,28402.0,196679.0,53779.0,-25617.0,1559.0,35.67,4319.0
166,MTSI,9/30/2019,-0.0059,1105574.0,791678.0,313896.0,313896.0,-182059.0,976053.0,75519.0,-5828.0,20700.0,499708.0,65686.0,-33891.0,-126605.0,-26371.0,-423153.0
167,MXIM,6/30/2020,0.003,3629303.0,1971846.0,1657457.0,1657457.0,1006958.0,2651479.0,1585428.0,-940720.0,800855.0,2191395.0,278777.0,-32049.0,659869.0,-187.705,678096.0
168,MCHP,3/31/2020,0.0022,17426100.0,11840600.0,5585500.0,5585500.0,-6781600.0,15067700.0,401000.0,-1438200.0,1543800.0,5274200.0,256200.0,-133200.0,608633.0,-14067.0,150400.0
169,MDB,1/31/2020,-0.0031,1328567.0,1245709.0,82858.0,82858.0,-7751.0,993933.0,706706.0,589238.0,-29540.0,421720.0,55939.0,-1645.0,-175522.0,0.0,-176178.0
170,MIME,3/31/2020,0.0,729834.0,497779.0,232055.0,232055.0,43136.0,324886.0,173958.0,17733.0,90538.0,426963.0,62024.0,-65539.0,-1413.0,-291.06,159.0
171,MOBL,12/31/2019,0.0,212430.0,176432.0,35998.0,35998.0,30523.0,35998.0,94415.0,-7298.0,-2406.0,205236.0,109973.0,-494.0,-46450.0,-886.14,-46714.0
172,MOMO,12/31/2019,0.0135,22483681.0,8764899.0,13718782.0,13530058.0,8279145.0,18484410.0,2612743.0,-1273780.0,5448886.0,17015089.0,225603.0,-4029919.0,2983011.0,-3590.0,3867919.0
173,MOSY,12/31/2019,-0.0012,9399.0,4563.0,4836.0,4836.0,4836.0,7694.0,6053.0,-4.0,-651.0,10086.0,2165.0,-396.0,-2160.0,0.0,-2580.0
174,MPWR,12/31/2019,0.0024,956375.0,182884.0,773491.0,773491.0,766920.0,773491.0,173076.0,-48050.0,216303.0,627921.0,45763.0,-167112.0,107846.0,39.216,113120.0
175,MSFT,6/30/2020,0.0051,301311000.0,183007000.0,118304000.0,118304000.0,67915000.0,181631000.0,13576000.0,-46031000.0,60675000.0,143015000.0,7753000.0,-12223000.0,42019820.0,446820.0,53036000.0
176,MSTR,12/31/2019,0.0033,916571.0,408012.0,508559.0,508559.0,508559.0,508559.0,457816.0,-66150.0,60867.0,486327.0,10328.0,353687.0,34355.0,0.0,38263.0
177,MTBC,12/31/2019,0.0,56403.0,13565.0,42838.0,42836.0,24225.0,43203.0,19994.0,1422.0,7618.0,64439.0,12088.0,-4158.0,-359.0728,-189.6388,-679.02
178,LASR,12/31/2019,0.0,249966.0,33358.0,216608.0,216608.0,196730.0,216659.0,117252.0,2452.0,-4241.0,176619.0,37119.0,-30404.0,-12884.0,0.0,-6765.0
179,NATI,12/31/2019,0.0012,1651889.0,475539.0,1176350.0,1176350.0,830025.0,1176350.0,194616.0,-270817.0,224405.0,1353215.0,132734.0,-17948.0,139655.0,2500.0,180544.0
180,NCNO,1/31/2020,0.0,250151.0,82878.0,167273.0,167273.0,85340.0,167273.0,91184.0,84091.0,-8998.0,138180.0,89643.0,-58027.0,-27594.0,0.0,-27149.0
181,NFIN,12/31/2019,,255871.0,9359.0,246513.0,246513.0,246513.0,246513.0,,,,,,,,,
182,NH,12/31/2019,0.0,266487.0,323623.0,-57136.0,-57136.0,-224914.0,149280.0,6379.0,-32.0,-8765.0,95961.0,110468.0,-4290.0,-58674.0,-7.1586,-62756.0
183,NTAP,4/30/2020,0.0035,7522000.0,7280000.0,242000.0,242000.0,-1580000.0,1910000.0,2666000.0,-1960000.0,1060000.0,5412000.0,233000.0,1269000.0,804244.0,2244.0,944000.0
184,NTCT,3/31/2020,0.0,3120503.0,1182584.0,1937919.0,1937919.0,-369940.0,2387919.0,340237.0,-286870.0,225023.0,891820.0,75162.0,-4309.0,-801.98,-721.98,1924.0
185,NTNX,7/31/2020,-0.0045,1768547.0,2043524.0,-274977.0,-274977.0,-509629.0,215245.0,318737.0,57797.0,-159885.0,1307682.0,194719.0,24559.0,-872883.0,0.0,-855221.0
186,NVDA,1/31/2020,0.0045,17315000.0,5111000.0,12204000.0,12204000.0,11537000.0,14195000.0,10896000.0,-792000.0,4761000.0,10918000.0,618000.0,6145000.0,2796000.0,0.0,2970000.0
187,NXPI,12/31/2019,0.0,20016000.0,10361000.0,9655000.0,9441000.0,-4128000.0,16806000.0,1045000.0,-1831000.0,2373000.0,8877000.0,285911.0,-2284000.0,267206.0,-1794.0,291000.0
188,OKTA,1/31/2020,-0.0018,1955395.0,1550051.0,405344.0,405344.0,324792.0,1343049.0,531953.0,853385.0,55603.0,586067.0,117221.0,-688041.0,-194443.0,-102.004,-210332.0
189,OMCL,12/31/2019,0.0014,1240810.0,395556.0,845254.0,845254.0,298778.0,895254.0,127210.0,-23479.0,145008.0,897027.0,42943.0,-61664.0,61338.0,0.0,73933.0
190,OPRA,12/31/2019,0.0,1060620.0,148414.0,912206.0,912206.0,379915.0,957178.0,139487.0,113200.0,-44464.0,334855.0,112415.0,-106987.0,15849.0,4058.0,63500.0
191,OSIS,6/30/2020,0.0035,1268541.0,696389.0,572152.0,572152.0,133246.0,899150.0,76102.0,-104730.0,129180.0,1166044.0,18720.0,-42687.0,80918.0,-816.858,86122.0
192,OSS,12/31/2019,0.0,39778.0,11012.0,28766.0,28766.0,20299.0,31054.0,5185.0,2922.0,2375.0,58308.0,15149.0,-2385.0,338.7606,-458.2964,-663.085
193,OTEX,6/30/2020,0.0011,10234822.0,6228113.0,4006709.0,4005390.0,-2279530.0,8199701.0,1697263.0,1268779.0,954536.0,3109736.0,269908.0,-1469417.0,317502.0,-39189.0,345205.0
194,PCTI,12/31/2019,0.0,89237.0,15887.0,73350.0,73350.0,69874.0,73350.0,7094.0,-4136.0,10918.0,90617.0,18159.0,-3949.0,4123.0,-4.147,3790.0
195,PCTY,6/30/2020,0.0012,1985648.0,1592740.0,392908.0,392908.0,321392.0,492908.0,1492133.0,2092.0,112655.0,561329.0,55807.0,-48757.0,64455.0,0.0,67118.0
196,PDFS,12/31/2019,0.0,239544.0,43387.0,196157.0,196157.0,187643.0,196157.0,97605.0,-9835.0,24590.0,85585.0,32411.0,-13212.0,-5351.0,-24.564,-7360.0
197,PEGA,12/31/2019,-0.0011,984812.0,445802.0,539010.0,539010.0,440254.0,539010.0,68363.0,-74258.0,-42165.0,911383.0,79055.0,70074.0,-88869.0,-770.55,-134846.0
198,IPDN,12/31/2019,0.0,6592.0,4040.0,2552.0,2552.0,1664.0,2552.0,633.615,6904.0,-6473.0,5025.0,6548.0,54.797,-2792.0,0.0,-2970.0
199,PBTS,12/31/2019,0.0,30681.0,24770.0,5911.0,5911.0,5911.0,7491.0,5871.0,7884.0,-3334.0,20095.0,9087.0,-3594.0,-10787.0,0.0,-11000.0
200,PHUN,12/31/2019,0.0,29052.0,25026.0,4026.0,4026.0,-22084.0,5131.0,362.0,99.0,-6187.0,19150.0,36879.0,70.0,-12871.0,0.0,-12866.0
201,PLAB,10/31/2019,0.0,1118665.0,207573.0,911092.0,769892.0,762022.0,822652.0,209291.0,-42059.0,68386.0,550660.0,69155.0,-151406.0,29793.0,0.0,50701.0
202,POWI,12/31/2019,0.0032,803896.0,79350.0,724546.0,724546.0,615832.0,724546.0,178690.0,-17900.0,224499.0,420669.0,59632.0,-162046.0,46465.0,21966.0,222414.0
203,PRFT,12/31/2019,0.0012,640492.0,259477.0,381015.0,381015.0,7498.0,505679.0,70728.0,-32051.0,77965.0,565527.0,32243.0,-20399.0,38051.0,-270.522,47941.0
204,PRGS,11/30/2019,0.0,881271.0,550989.0,330282.0,330282.0,-201934.0,625001.0,154259.0,130292.0,128484.0,413298.0,45340.0,-208380.0,58861.0,-2443.0,28495.0
205,PS,12/31/2019,-0.0012,1031953.0,785793.0,246160.0,182985.0,-111136.0,653213.0,119431.0,536760.0,-11729.0,316910.0,94515.0,-616721.0,-111964.0,-256.5,-162756.0
206,PT,12/31/2019,-0.0018,1560599.0,1201879.0,358720.0,189528.0,104581.0,1012291.0,580904.0,224372.0,175079.0,1285236.0,37942.0,-538702.0,-755895.0,-50000.0,-904522.0
207,PXLW,12/31/2019,0.0,64657.0,17128.0,47529.0,47529.0,26418.0,47529.0,7257.0,-256.0,-10380.0,68755.0,37851.0,-51.0,-12409.0,175.35,-8624.0
208,PFPT,12/31/2019,-0.0023,2337511.0,1745014.0,592497.0,592497.0,-281043.0,1342117.0,857907.0,778738.0,242508.0,888190.0,55902.0,-349465.0,-130265.0,0.0,-110348.0
209,QCOM,9/30/2019,0.0036,32957000.0,28048000.0,4909000.0,4909000.0,-3545000.0,20842000.0,11839000.0,-6386000.0,7286000.0,24273000.0,1220000.0,-806000.0,4226860.0,58860.0,7481000.0
210,QLYS,12/31/2019,0.0017,675608.0,288805.0,386803.0,386803.0,362561.0,386803.0,88759.0,-79045.0,160607.0,321607.0,41345.0,-35029.0,69643.0,-46.728,79983.0
211,QTT,12/31/2019,-0.0099,2940197.0,3645541.0,-705344.0,-701482.0,-797694.0,517424.0,375689.0,1768001.0,-2367295.0,5570081.0,275000.0,-1224152.0,-2694827.0,2049.0,-2684425.0
212,QUIK,12/31/2019,-0.002,33404.0,19581.0,13823.0,13823.0,12297.0,28823.0,21548.0,7600.0,-11594.0,10310.0,7663.0,-921.0,-15444.0,0.0,-15524.0
213,RDCM,12/31/2019,0.0,96402.0,22532.0,73870.0,73870.0,73870.0,73870.0,6201.0,16.0,6840.0,33010.0,13780.0,-62616.0,-6380.0,-135.01,-6663.0
214,RMBS,12/31/2019,0.0,1338986.0,368068.0,970918.0,970918.0,732553.0,1119706.0,102518.0,-298.0,128535.0,224027.0,110948.0,-141474.0,-78549.0,-4390.0,-87016.0
215,RNWK,12/31/2019,0.0,159754.0,121481.0,38273.0,38775.0,-42939.0,50006.0,22179.0,-623.0,-25370.0,172113.0,37994.0,11081.0,-18177.0,-674.46,-20190.0
216,RPD,12/31/2019,-0.0011,664913.0,581745.0,83168.0,83168.0,-43259.0,268368.0,123413.0,8788.0,-1420.0,326947.0,48732.0,16811.0,-53529.0,-116.91,-53803.0
217,RXT,12/31/2019,-0.0056,6272400.0,5373600.0,898800.0,898800.0,-3664400.0,4772100.0,87100.0,-79200.0,292900.0,2438100.0,16392.0,-386500.0,-112248.0,1952.0,-122300.0
218,RBCN,12/31/2019,0.0,34801.0,1556.0,33245.0,33245.0,33245.0,33245.0,8880.0,-730.0,-1230.0,3526.0,2708.0,-570.0,-1324.0,65.34,-1125.0
219,RCII,12/31/2019,0.0031,1582798.0,1123835.0,458963.0,458963.0,379984.0,689876.0,70494.0,-321627.0,215416.0,2669852.0,55955.0,20758.0,173546.0,0.0,223783.0
220,RELL,5/31/2020,0.0,150720.0,32060.0,118660.0,118660.0,116155.0,118660.0,30535.0,-3208.0,1923.0,155898.0,13029.0,-9776.0,-1847.0,3.24,-1214.0
221,RESN,12/31/2019,-0.001,18147.0,8391.0,9756.0,9756.0,7108.0,9756.0,10838.0,11306.0,-20706.0,735.0,29410.0,15633.0,-29928.0,0.0,-29927.0
222,RP,12/31/2019,0.0,2969817.0,1796891.0,1172926.0,1172926.0,-811819.0,2302177.0,440477.0,460011.0,316973.0,988136.0,96282.0,-719094.0,55709.0,101.4,60558.0
223,SABR,12/31/2019,0.0,5689957.0,4742288.0,947669.0,939081.0,-2267823.0,4282516.0,436176.0,-409721.0,578877.0,3974988.0,276217.0,-243026.0,160358.0,0.0,199638.0
224,SANM,9/30/2019,0.002,3905513.0,2262940.0,1642573.0,1642573.0,1642573.0,2027898.0,454741.0,-220218.0,382965.0,8233859.0,71678.0,-127641.0,151350.0,-3637.0,245619.0
225,SFET,12/31/2019,-0.0412,17837.0,15060.0,2777.0,2777.0,-8707.0,9932.0,4341.0,13112.0,-6733.0,3284.0,1671.0,-5596.0,-12245.0,-224.94,-12975.0
226,SPNS,12/31/2019,0.0,452421.0,226923.0,225498.0,223819.0,-4872.0,292567.0,66295.0,-20654.0,66157.0,325674.0,50653.0,-41868.0,26338.0,-29.4,35101.0
227,LEDS,8/31/2019,-0.001,11662.0,9874.0,1788.0,1741.0,1648.0,8093.0,1471.0,4054.0,-3546.0,5902.0,3580.0,-2628.0,-3893.0,0.0,-3565.0
228,PIXY,8/31/2019,-0.0228,23796.0,36566.0,-12770.0,-12770.0,-12770.0,-9419.0,1561.0,3489.0,-2086.0,53436.0,817.72,-1492.0,-18180.0,0.0,-18727.0
229,SCPL,12/31/2019,0.0014,384600.0,107100.0,277500.0,54100.0,-83600.0,54100.0,110600.0,15900.0,93000.0,465800.0,22700.0,-8800.0,34871.0,-229.5,102200.0
230,SCWX,1/31/2020,0.0,1048031.0,381151.0,666880.0,666880.0,70341.0,666880.0,181838.0,-14003.0,78839.0,552765.0,80563.0,-12590.0,-31666.0,0.0,-51324.0
231,SEAC,1/31/2020,0.0,72890.0,22958.0,49932.0,49932.0,37857.0,49932.0,9297.0,472.0,-14794.0,67154.0,36699.0,3762.0,-838.44,-2989.0,-8873.0
232,SGMA,4/30/2020,0.0,176079.0,117203.0,58876.0,58876.0,56525.0,100291.0,6779.0,-4266.0,15454.0,281042.0,4270.0,-5415.0,443.102,0.0,1093.0
233,SGOC,12/31/2019,0.0,140578.0,19952.0,120626.0,120430.0,114147.0,131288.0,5161.0,6964.0,3115.0,5525.0,35081.0,-19265.0,15696.0,-4382.0,-41692.0
234,SLAB,12/31/2019,0.0,1674853.0,559802.0,1115051.0,1115051.0,582370.0,1483308.0,227146.0,-29647.0,166522.0,837554.0,44290.0,-106772.0,19265.0,0.0,49649.0
235,SSTI,12/31/2019,0.0,60571.0,33320.0,27251.0,27251.0,25623.0,27251.0,24550.0,5482.0,13692.0,40752.0,11846.0,-4909.0,1798.0,0.0,1757.0
236,STX,6/30/2020,0.0038,8930000.0,7143000.0,1787000.0,1787000.0,492000.0,5962000.0,1724000.0,-1605000.0,1714000.0,10509000.0,265000.0,-635000.0,1083775.0,-2225.0,1032000.0
237,SEDG,12/31/2019,0.0029,1494624.0,682954.0,811670.0,811670.0,608008.0,827516.0,223901.0,-73021.0,259000.0,1425660.0,50196.0,-152853.0,154947.0,-1944.0,178603.0
238,SGH,8/31/2019,0.0022,704137.0,430677.0,273460.0,273460.0,122712.0,479964.0,98139.0,100.0,169657.0,1211999.0,23468.0,-109440.0,51679.0,-100.8,66204.0
239,SIMO,12/31/2019,0.0018,697729.0,160945.0,536784.0,536784.0,519295.0,536784.0,348253.0,-70260.0,77695.0,457253.0,35296.0,34668.0,66982.0,-308.0028,72074.0
240,SITM,12/31/2019,0.0,123391.0,61251.0,62140.0,62140.0,57651.0,103140.0,63418.0,51353.0,7378.0,84074.0,14968.0,-3202.0,-6607.0,0.0,-6615.0
241,SMSI,12/31/2019,0.0,61197.0,12513.0,48684.0,48684.0,36352.0,48684.0,28268.0,11384.0,9988.0,43346.0,36991.0,-5263.0,10435.0,2.023,10802.0
242,SMTX,12/31/2019,0.0,213379.0,172282.0,41097.0,41097.0,10185.0,110798.0,1368.0,-2059.0,5702.0,372511.0,25745.0,-3876.0,-2618.0,-1249.0,-5207.0
243,SPLK,1/31/2020,-0.0022,5439471.0,3440042.0,1999429.0,1999429.0,468174.0,3714059.0,778653.0,-100234.0,-287636.0,2358926.0,151949.0,-707981.0,-336668.0,0.0,-331651.0
244,SPSC,12/31/2019,0.0,447440.0,92564.0,354876.0,354876.0,255363.0,354876.0,179252.0,-12142.0,71794.0,279124.0,36002.0,-14313.0,33355.0,88.4077,42070.0
245,SPT,12/31/2019,-0.0025,189591.0,61461.0,128130.0,128130.0,120349.0,128130.0,135310.0,124294.0,-14414.0,102707.0,18439.0,-760.0,-46807.0,0.0,-46741.0
246,SY,12/31/2019,0.0015,3229954.0,587316.0,2642638.0,2642638.0,2642638.0,2642638.0,901185.0,1268396.0,383822.0,1151637.0,82302.0,-1335013.0,175582.0,321.2748,226459.0
247,SMCI,6/30/2020,0.0014,1918646.0,852939.0,1065707.0,1065540.0,1065540.0,1094941.0,212390.0,23796.0,-30334.0,3339281.0,51716.0,-43588.0,84308.0,0.0,84828.0
248,SPRT,12/31/2019,0.0,38040.0,4873.0,33167.0,33167.0,32917.0,33167.0,10087.0,-19006.0,-4052.0,63333.0,19026.0,8014.0,3846.0,0.0,4000.0
249,SPWR,12/31/2019,0.0,2171921.0,2150422.0,21499.0,10163.0,2697.0,1049105.0,458657.0,344314.0,-270413.0,1864225.0,147525.0,21366.0,-53716.0,28063.0,25968.0
250,SSNC,12/31/2019,0.0017,16741100.0,11625000.0,5116100.0,5116100.0,-7339300.0,12270200.0,1789400.0,-513400.0,1328300.0,4632900.0,264200.0,-140500.0,444358.0,-1242.0,531700.0
251,SSYS,12/31/2019,0.0,1381519.0,224368.0,1157151.0,1157151.0,684165.0,1157151.0,293597.0,-22009.0,-11193.0,636080.0,54260.0,-69526.0,-10849.0,0.0,-7144.0
252,STNE,12/31/2019,0.0029,19605749.0,13632744.0,5973005.0,5972379.0,5598680.0,9007673.0,968342.0,3757949.0,-2651781.0,2389601.0,277360.0,-437564.0,803831.0,-210.6,1090655.0
253,SUMO,1/31/2020,-0.0012,237761.0,458335.0,-220574.0,-220574.0,-288661.0,-220574.0,101813.0,108135.0,-48569.0,155056.0,76234.0,-23385.0,-87254.0,-1806.0,-91236.0
254,SVMK,12/31/2019,0.0,804259.0,502275.0,301984.0,301984.0,-227249.0,517500.0,131683.0,50822.0,54652.0,307421.0,131568.0,-128086.0,-74500.0,26.72,-76638.0
255,SYKE,12/31/2019,0.0015,1415500.0,541025.0,874475.0,874475.0,404808.0,947475.0,129185.0,-63593.0,101283.0,1614762.0,41802.0,-40587.0,65027.0,-322.072,85923.0
256,WISA,12/31/2019,-0.0128,4222.0,3111.0,1111.0,594.0,566.0,594.0,298.0,8149.0,-11032.0,1666.0,948.488,-34.0,-12062.0,8.91,-12030.0
257,SNCR,12/31/2019,-0.0034,532023.0,255081.0,276942.0,76077.0,-224505.0,76077.0,39001.0,-121257.0,32583.0,308749.0,40694.0,19377.0,-108693.0,1516.0,-101293.0
258,SNPS,10/31/2019,0.0035,6405160.0,2316284.0,4088876.0,4083013.0,632460.0,4220720.0,730527.0,-561892.0,800513.0,3360694.0,154190.0,-235877.0,574919.0,-1046.0,545506.0
259,SYNA,6/30/2020,0.0,1693800.0,874700.0,819100.0,819100.0,364900.0,1405700.0,763400.0,93900.0,221800.0,1333900.0,34600.0,119900.0,64160.0,17460.0,159400.0
260,SYNC,12/31/2019,0.0,79878.0,36214.0,43664.0,43664.0,19305.0,46922.0,10966.0,-3459.0,2459.0,121845.0,39090.0,-3772.0,-9021.0,0.0,-8092.0
261,TAIT,12/31/2019,0.0,13599.0,784.0,12815.0,12715.0,12715.0,12715.0,5313.0,-591.0,1413.0,6783.0,5840.0,-3.0,966.0,0.0,806.0
262,TENB,12/31/2019,-0.001,558612.0,459707.0,98905.0,98905.0,29259.0,98905.0,74665.0,34161.0,-10744.0,354586.0,96014.0,-113050.0,-99013.0,0.0,-85649.0
263,TESS,3/31/2020,-0.0025,208709.0,125006.0,83703.0,83703.0,72545.0,109267.0,50.0,5957.0,908.2,540298.0,8527.0,-6846.0,-12603.0,-3200.0,-29274.0
264,TLND,12/31/2019,-0.002,403917.0,367965.0,35952.0,35952.0,-27810.0,166669.0,177075.0,157838.0,-14517.0,247861.0,30563.0,-2191.0,-61469.0,0.0,-61320.0
265,TTD,12/31/2019,0.0023,1728761.0,1116244.0,612517.0,612517.0,603435.0,612517.0,130876.0,27280.0,60205.0,661058.0,47806.0,-163841.0,108966.0,-47.26,116220.0
266,TTWO,3/31/2020,0.0035,4948832.0,2409588.0,2539244.0,2539244.0,1699712.0,2539244.0,1993392.0,-77453.0,685678.0,3088970.0,114136.0,4049.0,412401.0,-1063.0,458439.0
267,TACT,12/31/2019,0.0,36061.0,10135.0,25926.0,25926.0,22488.0,25926.0,4203.0,-2897.0,4846.0,45748.0,7677.0,-2366.0,516.0,0.0,367.0
268,TRUE,12/31/2019,0.0,421687.0,94416.0,327271.0,327271.0,236700.0,327271.0,181534.0,-480.0,20344.0,353880.0,105805.0,-34458.0,-54890.0,0.0,-54601.0
269,TRVG,12/31/2019,0.0,1108011.0,213224.0,894787.0,894787.0,234273.0,894787.0,220543.0,-99.0,74221.0,838617.0,356738.0,-17981.0,17161.0,0.0,37690.0
270,TSEM,12/31/2019,0.0,1932833.0,586110.0,1346723.0,1354547.0,1334091.0,1666300.0,355561.0,-17560.0,291320.0,1234003.0,107438.0,-305094.0,90985.0,-31.3517,91021.0
