,Diluted Equity,ROA,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Common Stock Equity,Tangible Book Value,Invested Capital,End Cash Position,Financing Cash Flow,Operating Cash Flow,Total Revenue,Investing Cash Flow,Tax Effect of Unusual Items,Pretax Income
515,-61.0483,-1.455078310393925,140732.0,-98592.0,-98592.0,-98592.0,-98592.0,17183.0,78.0,-40346.0,0.0,47985.0,0.0,-61317.0
516,0.0,-0.265183629551848,7286.0,69853.0,69853.0,69853.0,69853.0,16043.0,143.0,-14937.0,0.0,6678.0,0.0,-20461.0
517,150.2825,0.061928029965351204,3192951.0,2875658.0,2875658.0,2850733.0,2875658.0,1861616.0,1335751.0,3208617.0,844986.0,-3764660.0,-322.7184,150060.0
518,2163.6512,0.1376069730586371,1096000.0,14048000.0,14048000.0,13578000.0,14048000.0,3552000.0,3660000.0,1326000.0,5366000.0,-1983000.0,25920.0,2859000.0
519,-49.912,-0.7301926572155579,33792.0,34983.0,34983.0,34983.0,34983.0,41838.0,35729.0,-37930.0,0.0,3666.0,32.3349,-34421.0
520,-39.2236,-0.7590808005930318,27569.0,25042.0,24341.0,24341.0,37748.0,40758.0,52901.0,-37734.0,0.0,-1087.0,0.0,-38950.0
521,-77.9175,-0.21221030617744543,225788.0,84065.0,84065.0,83145.0,255401.0,276748.0,116860.0,-47680.0,30839.0,327.0,5.3901,-65721.0
522,0.0,-0.42476653539422105,99310.0,12163.0,12163.0,10731.0,81308.0,45118.0,45173.0,-34926.0,88021.0,-2172.0,0.0,-47286.0
523,-59.54879999999999,-0.4205842303203216,53768.0,69608.0,69608.0,66469.0,69608.0,18356.0,78031.0,-46661.0,0.0,-27825.0,-0.0069,-51939.0
524,-345.168,-1.1818405323029495,2351839.0,-1778331.0,-1778331.0,-1783813.0,-1755174.0,139954.0,371731.0,-196957.0,323425.0,-96807.0,0.0,-676034.0
525,-268.2812,-0.3455185850001068,217405.0,578694.0,578694.0,578694.0,652253.0,304632.0,298158.0,-194417.0,2108.0,-76861.0,0.0,-266766.0
526,0.0,-0.4141447706277905,30362.0,135155.0,135155.0,135155.0,135155.0,13914.0,19499.0,-43829.0,460.0,27400.0,0.0,-68548.0
527,5363.4,0.08739675791455044,38977000.0,22650000.0,22525000.0,4622000.0,47118000.0,11631000.0,-7634000.0,9144000.0,22449000.0,-7817000.0,0.0,5160000.0
528,0.0,-128.4166322972517,1377.0,-1350.0,-1352.0,-1372.0,-1352.0,6.835,215.0,-293.267,0.0,0.0,0.0,-3425.0
529,-56.2315,-0.34465678394951477,13769.0,154201.0,154201.0,154201.0,154201.0,158201.0,412.913,-51984.0,0.0,-144.928,0.0,-57892.0
530,0.0,-3.014997170345218,510.684,3024.0,3024.0,2532.0,3024.0,2002.0,1267.0,-6919.0,0.0,-946.899,0.0,-10655.0
531,-180.642,-0.42265660893943796,74119.0,352485.0,352485.0,352485.0,380944.0,135089.0,321578.0,-144834.0,0.0,-147144.0,0.0,-180307.0
532,-37.206199999999995,-0.9108952287260207,12251.0,28409.0,-102954.0,-102954.0,-102954.0,15870.0,54871.0,-31215.0,0.0,-20620.0,0.0,-37037.0
534,-93.954,-0.5121400951249804,50045.0,134344.0,134344.0,134344.0,134344.0,58400.0,74395.0,-85011.0,4365.0,15841.0,0.0,-94433.0
535,0.0,-0.07859558353722203,164142.0,798393.0,798393.0,779689.0,798393.0,143228.0,367304.0,-47134.0,214375.0,-317570.0,0.0,-69723.0
536,0.0,-0.7461365224819445,844.981,12032.0,12032.0,11982.0,12032.0,11116.0,16646.0,-6030.0,902.937,-171.076,0.0,-10878.0
537,0.0,-0.0076985068841109484,156215.0,726034.0,726034.0,719075.0,726034.0,536933.0,1946.0,-123469.0,311332.0,61629.0,-45.44,-9203.0
538,-54.365,-0.31467010939729567,82384.0,94220.0,94220.0,94220.0,94220.0,89203.0,71449.0,-2891.0,5777.0,-69315.0,0.0,-55572.0
540,0.0,0.07816028962402019,262287.0,460305.0,460305.0,386868.0,470305.0,27329.0,-75820.0,93581.0,1840778.0,-16457.0,2573.0,85096.0
541,0.0,-2.049213744903902,2444.0,989.94,989.94,989.94,989.94,2117.0,5637.0,-5896.0,31.243,-363.891,0.0,-7625.0
542,-152.6409,-1.4242992230771394,529565.0,-422862.0,-422862.0,-495047.0,-324916.0,25207.0,143769.0,-75436.0,5995.0,-127149.0,0.0,-151977.0
543,701.5079000000001,0.09960997614213532,3520964.0,3630137.0,2998044.0,-37333.0,3754776.0,106097.0,-215980.0,654087.0,9985803.0,-424373.0,-3441.0,680307.0
544,0.0,-0.7332126208729822,12799.0,13158.0,13572.0,6253.0,13572.0,9040.0,19.052,-12838.0,3049.0,-293.996,-364.5783,-20340.0
545,-105.295,-0.33460090737264425,52060.0,258507.0,258507.0,258507.0,258507.0,55048.0,158213.0,-91358.0,1666.0,-51799.0,0.0,-103916.0
546,0.0,-0.22794879622980638,152219.0,312903.0,288012.0,284625.0,314830.0,121157.0,-1493.0,-80912.0,204890.0,119028.0,0.0,-141105.0
547,0.0,-0.017612424519954675,4326400.0,2115700.0,2115700.0,-1907800.0,5170700.0,601800.0,-431500.0,649500.0,3367300.0,-280700.0,-23961.0,-257700.0
548,-42.864,-0.29939823993878045,25846.0,117899.0,117899.0,117899.0,122618.0,113575.0,109751.0,-41731.0,11942.0,-1999.0,0.0,-43037.0
549,0.0,-2.7203808180535964,440.121,2396.0,2396.0,2396.0,2396.0,1891.0,7450.0,-4947.0,0.0,-895.0,0.0,-7705.0
550,0.0,-0.0059936831080417636,90060.0,154364.0,154364.0,106688.0,200833.0,89030.0,74264.0,3296.0,122661.0,-1923.0,0.0,-2583.0
551,595.1496,0.1406544674815387,2250585.0,2185449.0,2185449.0,69152.0,3538290.0,1080039.0,-290446.0,426332.0,1300029.0,-17857.0,-18837.0,-20224.0
552,369.46439999999996,0.12862750007566606,1289457.0,1618055.0,1618055.0,666991.0,1967695.0,520309.0,-125406.0,412541.0,2805839.0,-162027.0,0.0,426989.0
553,101.2615,0.07995594375265158,315138.0,1377244.0,1377244.0,1134591.0,1377244.0,268670.0,-10907.0,101918.0,1266208.0,-166888.0,-4630.0,114707.0
554,0.0,-0.033495296185257935,9701.0,28991.0,28991.0,28781.0,37413.0,6293.0,6942.0,233.511,13723.0,-3403.0,0.0,-1267.0
555,428.9558,0.23341109701360183,1654650.0,177825.0,177473.0,-120719.0,1165148.0,90326.0,-286409.0,459158.0,2406908.0,-205528.0,0.0,522218.0
556,-42.489799999999995,-0.3714568897620375,12601.0,100400.0,100400.0,100400.0,100400.0,34173.0,50610.0,-39313.0,0.0,2265.0,0.0,-41975.0
557,-43.175999999999995,-0.16503921943753588,21119.0,240231.0,240231.0,240231.0,240231.0,35891.0,282258.0,-45116.0,0.0,-203238.0,0.0,-43133.0
558,-437.8428,-0.8269694723441676,3772267.0,-2034695.0,-2034695.0,-2346113.0,-1916496.0,1193283.0,152709.0,-867982.0,30000.0,212462.0,0.0,-1451950.0
559,0.0,-0.32505632285238517,12481.0,7937.0,10017.0,807.723,13629.0,373.689,5301.0,-4069.0,15126.0,-1053.0,0.0,-6952.0
560,0.0,-0.37283539203101224,311383.0,-76121.0,-76121.0,-76121.0,-74043.0,176225.0,2873.0,-88367.0,82271.0,-533.0,0.0,-104133.0
561,-23.61,-0.7046369151300378,4382.0,28916.0,28916.0,28916.0,28916.0,5024.0,43579.0,-21877.0,0.0,-24060.0,0.0,-23463.0
562,-34.748999999999995,-0.5296490031081799,7592.0,58363.0,58363.0,25393.0,58363.0,29369.0,34895.0,-28545.0,0.0,10536.0,0.0,-34933.0
563,-64.7985,-0.6069094133672192,15318.0,94069.0,94069.0,94069.0,94069.0,100571.0,146974.0,-53357.0,0.0,-31.0,0.0,-66291.0
564,-4.7047,-0.47387939374395355,558.25,5644.0,5644.0,5644.0,5644.0,3250.0,1157.0,-1799.0,2519.0,-0.864,0.0,-2927.0
565,-46.030899999999995,-1.9124164747631092,120058.0,-93569.0,-93569.0,-93569.0,-59639.0,11540.0,43326.0,-32079.0,13211.0,-1810.0,-274.32,-50502.0
566,0.0,0.046832491689747596,102718.0,344621.0,344621.0,234134.0,344621.0,198037.0,4929.0,40593.0,361943.0,-44057.0,0.0,24272.0
567,0.0,-0.31377196567225174,860.543,23610.0,23610.0,7096.0,23610.0,6996.0,12209.0,-5385.0,0.0,0.0,0.0,-7678.0
568,60.894400000000005,0.2799871786065893,38582.0,179803.0,176066.0,176066.0,176066.0,44727.0,70173.0,62206.0,156361.0,-112452.0,0.0,62041.0
569,-19.6781,-0.4113966294009678,81163.0,-33219.0,-33219.0,-33219.0,-33219.0,31735.0,22970.0,-18810.0,0.0,-8391.0,0.0,-19724.0
570,0.0,-0.06382782582263848,183945.0,217416.0,217416.0,120448.0,233010.0,202887.0,77765.0,34924.0,68973.0,-62121.0,0.0,-20759.0
571,0.0,-0.005275708801939525,83690.0,-39144.0,-39144.0,-39144.0,-19663.0,24027.0,10224.0,-4936.0,51129.0,-3144.0,0.0,-1192.0
572,-47.2864,-1.7363721804511278,9745.0,11535.0,11535.0,11535.0,11535.0,9292.0,2368.0,-29045.0,0.0,-3210.0,-3181.0,-46961.0
573,0.0,0.016254265465045062,1067000.0,75900.0,75900.0,22900.0,963800.0,213700.0,73500.0,98400.0,738200.0,-73600.0,-1723.0,14500.0
574,-345.0286,-0.45660006941445463,703330.0,51556.0,51556.0,51556.0,583634.0,74780.0,457519.0,-236613.0,252002.0,-188988.0,0.0,-344681.0
575,0.0,-0.25315255795248903,12108.0,22705.0,22705.0,22088.0,22705.0,12653.0,-156.0,-7913.0,43447.0,-509.0,0.0,-8765.0
576,0.0,0.14425512146143357,11204.0,55524.0,55524.0,54664.0,55524.0,43482.0,2020.0,10233.0,38517.0,3201.0,1.92,9043.0
577,-55.5852,-0.17820333625070212,170803.0,135409.0,135409.0,134547.0,170342.0,20462.0,111576.0,-21863.0,214552.0,-89274.0,0.0,-54503.0
578,0.0,0.19718285379443226,495999.0,-93251.0,-93251.0,-94036.0,314743.0,179244.0,-1185.0,10725.0,428413.0,-11144.0,-7572.0,58943.0
579,1374.25,0.14171084535404593,1448500.0,8284700.0,8263800.0,7844500.0,8263800.0,1182600.0,-168400.0,1598200.0,4478500.0,-1154400.0,0.0,1502200.0
580,-22.533,-0.7545537340619308,15075.0,15669.0,-36088.0,-36088.0,-36088.0,19990.0,22539.0,-23145.0,0.0,-926.0,275.13,-22335.0
581,-32.8656,-0.5112710674157304,15568.0,41392.0,41392.0,40164.0,41469.0,35840.0,8378.0,-28404.0,6998.0,-826.0,0.0,-30217.0
582,-99.2187,-0.2977533803996649,64399.0,269881.0,269881.0,269881.0,269881.0,57226.0,76434.0,-103240.0,43103.0,25176.0,0.0,-99533.0
583,-43.9432,-0.29069248556476585,29844.0,118058.0,118058.0,118058.0,118058.0,20652.0,19548.0,-27251.0,109142.0,18891.0,0.0,-42994.0
584,-59.1136,-0.45211119389800825,12984.0,117203.0,117203.0,117203.0,117203.0,125699.0,42838.0,-48490.0,0.0,150.0,0.0,-58970.0
585,-103.07780000000001,-4.00489301386354,51989.0,-26238.0,-26238.0,-26238.0,-12813.0,4891.0,-974.0,-78885.0,37.0,40101.0,0.0,-102686.0
586,-44.684999999999995,-0.8406481735786872,25737.0,10674.0,8962.0,-17062.0,16190.0,3883.0,21772.0,-20457.0,5775.0,0.0,0.0,-38529.0
587,523.705,0.10974946817028733,2427916.0,3110981.0,3110981.0,-250014.0,4718238.0,637344.0,-293745.0,776401.0,2161761.0,-155300.0,-31262.0,454302.0
588,58.2998,0.27599790171068866,31289.0,174593.0,174593.0,174593.0,174593.0,54511.0,4082.0,-30129.0,147872.0,31382.0,0.0,56869.0
589,-95.788,-0.6113605878579343,124631.0,29692.0,29692.0,29692.0,100876.0,98031.0,8982.0,-92720.0,6074.0,-1335.0,0.0,-94347.0
590,-28.398400000000002,-0.31072420538425793,8777.0,83752.0,83752.0,83752.0,83752.0,15789.0,11584.0,-44816.0,12690.0,16753.0,-1.5564,-29240.0
591,-87.3902,-1.044917745972347,33423.0,48883.0,48883.0,48883.0,69274.0,73526.0,74642.0,-75796.0,0.0,-3586.0,0.0,-86331.0
592,0.0,0.131682365058085,38478.0,135319.0,135319.0,135021.0,136065.0,42662.0,-1530.0,27571.0,127187.0,-564.0,-20.992,22981.0
593,-44.244600000000005,-0.11149955219019704,3108.0,389916.0,389916.0,389916.0,389916.0,209052.0,405283.0,-30923.0,0.0,-174335.0,0.0,-43957.0
594,-61.851200000000006,-0.5383866554409598,32103.0,81921.0,81921.0,81921.0,101186.0,15986.0,63842.0,-56342.0,4256.0,-47816.0,0.0,-61389.0
595,-162.147,-0.6359346884895535,29111.0,225423.0,225423.0,225423.0,225423.0,47138.0,84107.0,-158369.0,0.0,49214.0,0.0,-163914.0
596,-49.2102,-0.1319851978175698,13507.0,345359.0,345359.0,345359.0,345359.0,211937.0,299687.0,-39146.0,0.0,-136998.0,0.0,-47365.0
597,-198.256,-0.6766611405498316,245189.0,49774.0,49774.0,49774.0,159631.0,130689.0,124305.0,-190822.0,40893.0,78450.0,0.0,-199550.0
598,-12.4348,-1.1260611592879963,5504.0,5451.0,5451.0,5451.0,5451.0,7135.0,14.0,-15998.0,10000.0,-271.0,0.0,-12336.0
599,-19.0812,-0.09132009396095167,6109.0,202914.0,202914.0,202914.0,202914.0,187514.0,107525.0,-18713.0,0.0,-4968.0,0.0,-19088.0
600,-5.811,-0.533700231009648,3859.0,10859.0,10421.0,4249.0,10421.0,4385.0,5233.0,-5581.0,1000.0,-449.0,0.0,-5677.0
601,-40.278,-0.35343010402563796,191108.0,-74406.0,-74406.0,-74406.0,-74406.0,77789.0,34911.0,17905.0,2934.0,-16486.0,0.0,-41246.0
602,-34.3512,-0.3919765844067342,11467.0,78046.0,78046.0,78046.0,78046.0,14951.0,272.0,-29877.0,0.0,20419.0,0.0,-35087.0
603,-116.5816,-0.8809878484956181,188237.0,-55990.0,-59896.0,-59896.0,-59896.0,88729.0,864.0,-84950.0,23054.0,-698.0,0.0,-116508.0
604,0.0,0.03300638800865147,14353.0,85052.0,85052.0,84181.0,86207.0,14606.0,-688.0,3590.0,107809.0,-1033.0,0.0,5753.0
605,-129.243,-0.4640043098204821,410584.0,-122869.0,-122869.0,-128018.0,-122869.0,83364.0,14666.0,-83065.0,57264.0,-58652.0,195.48,-130370.0
606,96.75099999999999,0.04755512674654662,633044.0,1507251.0,1413323.0,-112205.0,1666323.0,31672.0,-40251.0,130462.0,2080241.0,-107902.0,-1678.0,140459.0
607,0.0,0.0961075920803224,40200.0,148141.0,148141.0,83297.0,148141.0,11786.0,-4622.0,14179.0,117232.0,-24100.0,-34.946,21679.0
608,0.0,-0.007058663415046834,78869.0,464860.0,464860.0,250352.0,464860.0,59173.0,-10498.0,13537.0,334638.0,-20619.0,0.0,-9502.0
609,0.0,0.07749082945119593,291318.0,114601.0,114601.0,91551.0,308342.0,92919.0,-78881.0,80384.0,347337.0,-22061.0,78.3,28627.0
610,-40.6854,-0.7209486166007905,13373.0,42287.0,42287.0,42287.0,52097.0,33875.0,10069.0,-38750.0,0.0,-18505.0,0.0,-40106.0
611,-48.0532,-0.6911914238400976,33895.0,34948.0,34948.0,34948.0,50826.0,55796.0,66394.0,-48283.0,8072.0,-1850.0,0.0,-47583.0
612,0.0,-1.694347522679693,489.292,943.284,929.268,929.268,929.268,1232.0,2921.0,-2128.0,0.0,-5.717,0.0,-2428.0
613,-43.0976,-0.4441608893756393,17909.0,78878.0,78878.0,78878.0,78921.0,90549.0,-59.0,-30207.0,936.0,77.0,0.0,-42977.0
614,0.0,0.05842309648190098,19056.0,67469.0,67469.0,46732.0,67469.0,25006.0,-2438.0,4798.0,70516.0,-19815.0,106.2601,3688.0
615,-16.918200000000002,-1.0897547283298803,7635.0,7328.0,7328.0,7328.0,7328.0,10137.0,-115.0,-13754.0,0.0,-211.0,0.0,-16306.0
616,194.14,0.14091902748172086,228254.0,1167874.0,1167874.0,1118273.0,1167874.0,568075.0,-9339.0,221640.0,937837.0,-197681.0,-101.574,234166.0
617,101.4552,0.08828060549169736,416788.0,726283.0,726283.0,9537.0,726283.0,131920.0,-73918.0,201867.0,860969.0,-19144.0,-113.295,124832.0
618,-153.8656,-0.48579364546033454,81873.0,230628.0,230628.0,230628.0,230628.0,126472.0,119972.0,-134270.0,64188.0,-79358.0,0.0,-151811.0
619,-77.7315,-0.47530864197530864,20321.0,141193.0,141193.0,141193.0,141193.0,66851.0,62297.0,-57103.0,0.0,1532.0,0.0,-76769.0
620,-56.3754,-0.17890752358840092,133086.0,190802.0,190802.0,190024.0,190802.0,227357.0,148235.0,20045.0,13292.0,-9370.0,0.0,-54746.0
621,0.0,-0.6118431581755135,284251.0,-190526.0,-190526.0,-190526.0,-71627.0,30222.0,69864.0,-88483.0,63038.0,-22843.0,0.0,-51903.0
622,-54.512,-0.5475506363691548,11073.0,87769.0,59569.0,59569.0,59569.0,90943.0,67968.0,-48633.0,0.0,3881.0,0.0,-54121.0
623,-17.3589,-1.28762075490489,2770.0,17312.0,17312.0,17312.0,17312.0,16580.0,-42540.0,-31368.0,0.0,69825.0,319.15,-22740.0
624,0.0,-0.10895826347256414,184276.0,549326.0,549326.0,-32275.0,638804.0,129328.0,137044.0,-56365.0,32156.0,-3273.0,240.6696,-87355.0
625,-40.736799999999995,-1.3836825061132774,14508.0,15754.0,15754.0,15754.0,24058.0,24846.0,70.0,-36056.0,4461.0,28226.0,0.0,-41873.0
626,-52.8356,-0.3582051911227439,16363.0,130349.0,130349.0,130349.0,130349.0,11970.0,127177.0,-39362.0,0.0,-127781.0,0.0,-52532.0
627,-55.2475,-0.44745924749651617,8511.0,114917.0,114917.0,114917.0,114917.0,119818.0,85407.0,-51152.0,0.0,-384.0,0.0,-55285.0
628,0.0,-0.26229996001525,29223.0,78318.0,78318.0,78318.0,83186.0,62672.0,97704.0,-67744.0,42123.0,-27293.0,0.0,-28208.0
629,-55.7014,-0.21399823826013,132076.0,131300.0,131300.0,128424.0,131300.0,197813.0,74232.0,-63048.0,31133.0,24172.0,403.75,-54957.0
630,-28.593,-0.4799688127270616,138518.0,-78237.0,-78237.0,-78237.0,-69138.0,15668.0,9754.0,-27748.0,0.0,17697.0,0.0,-28933.0
631,-74.1266,-0.949276764861482,49719.0,27780.0,27780.0,-2290.0,27780.0,21513.0,524.999,-43432.0,0.0,14085.0,43.2525,-74438.0
632,0.0,0.08594743730759068,134511.0,190967.0,190967.0,41483.0,266791.0,62397.0,15260.0,35831.0,201014.0,-48452.0,-1055.0,31557.0
633,0.0,-0.6814741430552803,9664.0,15571.0,15571.0,4423.0,15571.0,10735.0,20854.0,-17198.0,0.0,-51.0,70.2726,-13434.0
634,0.0,-0.3164319952067106,724.165,12628.0,12628.0,12628.0,12628.0,13214.0,9347.0,-3018.0,0.0,0.0,0.0,-4225.0
635,0.0,-0.20920395053571536,101738.0,394702.0,394702.0,349904.0,394714.0,44314.0,353.239,-80139.0,71755.0,78552.0,28.776,-106520.0
636,-43.4754,-0.17510861438357547,106517.0,140918.0,140918.0,140918.0,140918.0,101834.0,93295.0,-41651.0,16977.0,-135986.0,0.0,-42416.0
637,0.0,-0.715565613665251,13929.0,18328.0,18328.0,18328.0,26082.0,20528.0,28016.0,-19915.0,107.0,-5623.0,0.0,-23086.0
638,-529.2832000000001,-0.3236044297864255,414612.0,1174810.0,1174810.0,1174810.0,1174810.0,247699.0,51121.0,-458968.0,60209.0,-14945.0,0.0,-514716.0
639,-200.61,-0.08035810907019793,486400.0,918200.0,918200.0,-14700.0,1142600.0,163700.0,-10000.0,60700.0,638600.0,19300.0,-10271.0,-223300.0
640,-277.543,-0.4302029844724991,49820.0,406274.0,406274.0,406274.0,406274.0,103630.0,278295.0,-241769.0,0.0,-181161.0,0.0,-276213.0
641,-81.61890000000001,-0.8794109209142201,52839.0,41274.0,41274.0,41183.0,75776.0,86411.0,56075.0,-71892.0,7748.0,331.0,0.0,-82663.0
642,-41.505599999999994,-0.2940166465193991,155603.0,104151.0,104151.0,104151.0,184102.0,29033.0,109266.0,-89421.0,125568.0,-15159.0,13195.0,-40427.0
643,0.0,0.024626056156145076,1256288.0,776437.0,776437.0,-298663.0,1346129.0,40307.0,-42141.0,165081.0,1724331.0,-100631.0,-1420.0,30489.0
644,0.0,0.11848565128173716,669117.0,636923.0,636923.0,636923.0,1045730.0,115485.0,27313.0,152054.0,788087.0,-211073.0,-30315.0,46542.0
645,58.146,0.07460655157793326,72005.0,725177.0,725177.0,548256.0,725177.0,66269.0,29405.0,85878.0,418170.0,-88785.0,0.0,72305.0
646,0.0,-0.1859958403486184,97003.0,-6130.0,-6130.0,-18673.0,38805.0,16830.0,-9747.0,-10783.0,64649.0,-9118.0,0.0,-16891.0
647,0.0,-0.45963961068451614,22444.0,120679.0,120679.0,120679.0,120679.0,15687.0,38593.0,-61362.0,43.0,21456.0,-0.008,-65886.0
648,-70.27799999999999,-0.1476639709433218,5336.0,141687.0,141687.0,141120.0,141687.0,143093.0,82237.0,-15394.0,0.0,-688.0,0.0,-69442.0
649,0.0,-1.9006823351023503,20649.0,-8778.0,-8778.0,-8778.0,-8778.0,8217.0,13861.0,-5524.0,0.0,-125.0,0.0,-22563.0
650,-21.418400000000002,-1.396046447332043,2176.0,12292.0,12292.0,12292.0,12292.0,13923.0,24167.0,-7039.0,0.0,-6057.0,0.0,-21312.0
651,-125.199,-0.23852839411247803,303945.0,278711.0,278711.0,278711.0,402490.0,61981.0,340774.0,-63444.0,302328.0,-266353.0,234.5244,-122828.0
652,-3.7827,-0.5472874963736583,4363.0,2530.0,2530.0,2530.0,2530.0,3126.0,15.106,-3621.0,9273.0,-48.076,0.0,-3773.0
653,0.0,-0.29260829965275803,6746.0,63522.0,63522.0,59562.0,63522.0,51962.0,-47.0,-23833.0,0.0,-145.0,-168.3966,-25651.0
654,0.0,-0.11249911278302221,49684.0,330719.0,330719.0,330719.0,330719.0,247472.0,180751.0,-41174.0,103544.0,48723.0,0.0,-42795.0
655,-21.1134,-0.4647608031066678,73894.0,-25483.0,-25483.0,-25483.0,-25483.0,20875.0,49581.0,-18367.0,115.385,-18296.0,0.0,-21076.0
656,-31.504799999999996,-1.0439907894284635,52884.0,-23787.0,-23787.0,-23862.0,-23787.0,14251.0,25816.0,-19876.0,4896.0,-422.0,0.0,-30641.0
657,-22.5484,-0.4926216854340719,101762.0,-57714.0,-57714.0,-57714.0,-57714.0,34986.0,126.0,601.0,31115.0,8498.0,0.0,-21460.0
658,63.791999999999994,0.033744410674219884,970083.0,915207.0,915207.0,153051.0,1538505.0,214528.0,-6644.0,235290.0,1168070.0,-134484.0,379.05,80517.0
659,0.0,-0.014343578448549164,261658.0,217790.0,217790.0,217790.0,367214.0,179416.0,61681.0,26620.0,351318.0,-51667.0,-78.011,-8824.0
660,-16.5186,-1.2939346811819596,1466.0,9465.0,9465.0,9465.0,9465.0,8791.0,9676.0,-13857.0,0.0,0.0,0.0,-16011.0
661,-34.529,-0.09472215359044046,34684.0,321484.0,321484.0,321484.0,326484.0,39130.0,243043.0,-35623.0,6347.0,-303923.0,0.0,-33737.0
662,-29.408,-0.28995287916300616,52316.0,47852.0,47852.0,47852.0,79000.0,75708.0,2420.0,-30482.0,62656.0,-813.0,0.0,-29044.0
663,-23.535,-1.1609866130534987,4544.0,15849.0,15849.0,15849.0,15849.0,14055.0,13378.0,-22866.0,3281.0,2356.0,0.0,-23676.0
664,-109.1875,-1.0466313267848726,54988.0,48955.0,48955.0,22347.0,73872.0,69370.0,26627.0,-90611.0,0.0,-5046.0,0.0,-108723.0
665,-20.841,-0.9944665913012435,5789.0,11018.0,11018.0,11018.0,12091.0,7595.0,25066.0,-16893.0,0.0,-2357.0,0.0,-20243.0
666,-86.0187,-1.1516637033274066,82370.0,-3630.0,-3630.0,-3630.0,45682.0,56201.0,75341.0,-77578.0,4227.0,-2238.0,0.0,-86372.0
667,-113.2625,-0.5922087413346608,26527.0,162300.0,162300.0,162300.0,162300.0,181174.0,138677.0,-96638.0,0.0,-166.0,0.0,-111825.0
668,-84.1891,-0.6168257050865524,245990.0,-109021.0,-109021.0,-109021.0,49192.0,3084.0,60697.0,-60073.0,111805.0,-3401.0,0.0,-84486.0
669,-21.576,-0.9102390808481878,12100.0,11574.0,11574.0,11574.0,11574.0,22726.0,26648.0,-20831.0,2183.0,-55.0,17.01,-21493.0
670,-12.4509,-1.0697562847821915,6128.0,4293.0,4293.0,2875.0,4996.0,2894.0,12168.0,-11505.0,3499.0,-2503.0,0.0,-12446.0
671,-108.88279999999999,-0.5958007529684333,111067.0,61583.0,61583.0,61583.0,136114.0,147165.0,37529.0,-90815.0,34631.0,-557.0,0.0,-110053.0
672,-167.832,-0.40929070003330986,100088.0,299193.0,299193.0,299193.0,323892.0,23317.0,157453.0,-166131.0,2513.0,-309358.0,0.0,-165662.0
673,0.0,-0.06519705598157932,52203.0,142361.0,142361.0,97204.0,168552.0,72027.0,91019.0,-17769.0,72552.0,-61922.0,0.0,-12685.0
674,-28.3545,0.008012186755982406,167989.0,327631.0,327631.0,202315.0,327631.0,70403.0,-10688.0,32033.0,459955.0,-22924.0,-1779.0,-27049.0
675,0.0,-0.17715135010218092,165104.0,55583.0,55583.0,9247.0,138701.0,60370.0,78727.0,-33528.0,260981.0,-6234.0,-502.74,-40304.0
676,-26.7974,-0.28570669444060665,6119.0,87974.0,87974.0,87974.0,87974.0,89159.0,70824.0,-23533.0,0.0,-768.0,0.0,-26883.0
677,-272.3084,-0.028008332343957432,348547.0,114708.0,114708.0,-140133.0,382658.0,95865.0,-4691.0,33567.0,240031.0,-4020.0,-25821.0,-298022.0
678,-46.0905,-0.5381363077886724,42785.0,40233.0,40233.0,40233.0,55200.0,25895.0,195.0,-36925.0,600.0,28296.0,0.0,-44675.0
679,-36.384,-1.5134519988327984,27905.0,-10770.0,-16129.0,-16129.0,-4741.0,8016.0,39025.0,-32290.0,8146.0,-437.307,-848.7446,-37935.0
680,-58.8255,-0.7478724456978872,10820.0,70024.0,70024.0,69557.0,70024.0,41897.0,86539.0,-51091.0,0.0,-30041.0,0.0,-60461.0
681,0.0,0.00483736588849404,21561.0,213691.0,213691.0,211121.0,213723.0,181370.0,-3181.0,-7163.0,73710.0,-1658.0,-581.21,-3757.0
682,-45.85,-0.31919083297837425,5911.0,137298.0,137298.0,137298.0,137298.0,139198.0,174985.0,-40815.0,0.0,-200.0,0.0,-45711.0
683,-45.5297,-0.20431323587868744,4261.0,174352.0,174352.0,174352.0,174352.0,158874.0,175602.0,-39896.0,0.0,-1693.0,0.0,-45634.0
684,0.0,-2.0201657458563536,11879.0,-4638.0,-6120.0,-6120.0,2019.0,6219.0,11382.0,-13357.0,0.0,-27.203,0.0,-17268.0
685,0.0,0.008906643884654028,476121.0,354944.0,354944.0,151010.0,660989.0,78228.0,3670.0,70520.0,421026.0,-128488.0,-6812.0,-10748.0
686,-593.1702,0.025714917045684717,1878906.0,836444.0,834117.0,381888.0,1421883.0,77944.0,-271229.0,-243544.0,5490011.0,499135.0,-1162.0,-590407.0
687,0.0,-0.047151381264845645,122841.0,593278.0,593200.0,303706.0,620450.0,193451.0,-190505.0,-32443.0,54757.0,21809.0,-1567.0,-73740.0
688,-6.8152,-1.1607204471741082,2794.0,11698.0,11698.0,11698.0,11698.0,12162.0,750.0,-18073.0,0.0,29382.0,538.7495,-7380.0
689,0.0,-0.008007694045736168,344418.0,328310.0,283114.0,-67887.0,538311.0,27272.0,135059.0,20833.0,709431.0,-195026.0,-1405.0,-17611.0
690,-38.4916,-0.4755497369505661,22516.0,59978.0,59978.0,59978.0,74682.0,74025.0,53528.0,-39594.0,2361.0,-960.0,0.0,-39247.0
